Image,Mean R,Mean G,Mean B,Color
AngryMan.jpg,90.12729234088458,70.47734627831716,59.02588996763754,darkolivegreen
jim.jpg,58.65352248136571,34.130319788410674,27.526568886751623,darkslategray
crying_stock_photo.png,181.0141470636618,150.22914953117288,107.02072709327192,darkkhaki
GingerMan.jpg,89.10175929628149,40.99560175929628,20.651139544182328,saddlebrown
